code_commune,nom_commune,code_departement,latitude,longitude,commune_prix_m2,commune_volume,commune_prix_m2_maison,commune_volume_maison,commune_prix_m2_appart,commune_volume_appart,dept_prix_m2,dept_prix_m2_maison,dept_prix_m2_appart,commune_prix_m2_2020,commune_prix_m2_2024,evolution_5ans_pct,commune_prix_m2_2023,evolution_1an_pct,population_2023,evolution_pop_5_ans,evolution_pop_10_ans,revenu_median,taux_pauvrete,nb_equipements_total,equipements_par_1000_habitants,nb_equipements_dom_C,nb_equipements_dom_D,nb_equipements_dom_B,taux_cambriolages,taux_vols_total,taux_violences_total,distance_gare_km,gare_moins_5km,gare_moins_10km,score_immobilier,score_dynamisme,score_revenus,score_equipements,score_securite,score_transport,score_attractivite
69268,Vourles,69,45.659246,4.777351,4639.343022862554,241,4697.6724869630125,140.0,4596.268480980227,101.0,3974.1926406926405,3832.879310344828,4034.5804195804203,4491.786283891547,4590.361445783133,2.2,4998.573500967118,-8.2,3332.0,-0.02,0.0389772372934206,32340.0,,584.0,175.2701080432173,9.0,117.0,51.0,18.9885136,15.1671885,5.3534302,1.9,1.0,1.0,15.3,33.9,98.8,72.4,1.9,89.8,50.4
69269,Yzeron,69,45.7073065,4.5936425,2962.6618510506196,82,2939.0273611871316,60.0,3766.2713412713415,22.0,3974.1926406926405,3832.879310344828,4034.5804195804203,2229.375,2229.6296296296296,0.0,2932.9608938547485,-24.0,995.0,-0.0099502487562189,-0.0197044334975369,25190.0,,196.0,196.9849246231156,3.0,18.0,18.0,5.8201769,26.7082787,4.2828361,11.6,0.0,0.0,19.2,40.6,83.2,80.1,2.5,34.3,45.3
69270,Chaponnay,69,45.627769,4.935524,4258.478115916403,256,4018.114427441125,186.0,4600.873668814846,70.0,3974.1926406926405,3832.879310344828,4034.5804195804203,4181.9047619047615,4463.276836158192,6.7,4504.666666666667,-0.9,4548.0,0.0488929889298892,0.1754975445851641,31360.0,,836.0,183.8170624450308,9.0,108.0,147.0,11.8924509,12.1191849,6.5298902,6.5,0.0,1.0,18.2,77.0,98.4,75.7,4.8,60.5,57.5
69271,Chassieu,69,45.740612,4.969326,4485.712495281324,617,4577.41234622941,370.0,4396.027311953851,247.0,3974.1926406926405,3832.879310344828,4034.5804195804203,4213.421784933413,4340.854149879129,3.0,4589.338113623828,-5.4,11208.0,0.0676319298914078,0.1393717596828301,28750.0,8.0,1984.0,177.01641684511063,30.0,204.0,147.0,11.795839,28.9471103,5.353318999999999,6.6,0.0,1.0,15.9,83.9,96.2,73.1,1.1,59.9,57.1
69272,Communay,69,45.605623,4.8360055,3990.6918266388416,199,4120.585207004648,159.0,3492.0284261193347,40.0,3974.1926406926405,3832.879310344828,4034.5804195804203,3661.1111111111113,3846.1111111111113,5.1,4245.977011494253,-9.4,4540.0,0.0760843801848779,0.0998062015503876,28770.0,6.0,612.0,134.80176211453747,9.0,111.0,39.0,10.5108227,14.1835053,7.8527599,2.7,1.0,1.0,17.8,86.5,96.2,49.7,3.9,85.6,57.4
69273,Corbas,69,45.665327,4.899177,3735.657141502212,624,3912.3326324514883,304.0,2979.581289357409,320.0,3974.1926406926405,3832.879310344828,4034.5804195804203,3305.942481884058,3392.6940639269405,2.6,3814.434947768281,-11.1,11315.0,0.018635217861001,0.0316374908825674,25250.0,8.0,1556.0,137.5165709235528,15.0,201.0,138.0,8.2072625,20.9873659,14.7591692,3.6,1.0,1.0,16.9,60.7,83.7,51.6,1.3,80.0,49.0
69275,Décines-Charpieu,69,45.768996,4.95953,3649.695324553837,2123,4312.675392702387,548.0,3389.2231824778987,1575.0,3974.1926406926405,3832.879310344828,4034.5804195804203,3287.0429421768704,3608.695652173913,9.8,3800.0,-5.0,29877.0,0.0445042651377429,0.1137329456497427,22050.0,18.0,5056.0,169.22716470863875,81.0,822.0,420.0,6.4661927,21.9987142,7.7986411,5.9,0.0,1.0,21.4,75.1,34.8,69.8,2.7,64.2,44.5
69276,Feyzin,69,45.671049,4.858067,3292.08988447959,614,3493.97394940815,286.0,2768.9099055336856,328.0,3974.1926406926405,3832.879310344828,4034.5804195804203,3260.8695652173915,3215.686274509804,-1.4,3437.5,-6.5,10304.0,0.0430205486385261,0.0988589100991788,22210.0,17.0,1576.0,152.9503105590062,21.0,240.0,78.0,12.6387988,15.6034459,6.793478199999999,0.8,1.0,1.0,16.5,74.3,37.4,61.3,3.0,94.9,45.4
69277,Genas,69,45.732297,5.00765,4684.992470637105,779,4715.406607211646,499.0,4607.722029772243,280.0,3974.1926406926405,3832.879310344828,4034.5804195804203,4480.357142857143,4512.044817927172,0.7,4865.151515151516,-7.3,13421.0,0.0306404546152664,0.0875131674904789,30610.0,5.0,2216.0,165.11437299754118,24.0,312.0,225.0,16.1701856,20.2010489,5.5882572,5.4,0.0,1.0,14.4,67.9,98.0,67.9,1.6,67.4,53.9
69278,Genay,69,45.897199,4.836112,3806.1601202415154,372,4200.327172957817,209.0,3167.9834788476555,163.0,3974.1926406926405,3832.879310344828,4034.5804195804203,3618.6805555555557,3725.7803972104302,3.0,3461.538461538461,7.6,5585.0,0.0173041894353369,0.0636069320129499,26920.0,8.0,988.0,176.90241718889885,6.0,87.0,93.0,13.5429288,11.996419,5.7211061,2.6,1.0,1.0,17.0,59.8,92.1,73.1,4.4,86.1,54.6
69279,Jonage,69,45.7945215,5.0462715,4277.2441164291395,338,4146.476880814552,250.0,4365.535174372553,88.0,3974.1926406926405,3832.879310344828,4034.5804195804203,3966.521739130435,4062.5,2.4,4307.086614173229,-5.7,6144.0,0.0258807814326264,0.0515146328940612,28030.0,5.0,884.0,143.88020833333334,24.0,96.0,87.0,19.6385694,18.3732595,4.7936359,5.3,0.0,1.0,15.7,65.1,94.9,55.7,1.5,68.1,51.2
69280,Jons,69,45.806754,5.08991,3484.07876758658,105,3502.4796946348674,76.0,3513.964794876304,29.0,3974.1926406926405,3832.879310344828,4034.5804195804203,3263.18549595445,3021.5827338129498,-7.4,3982.051282051282,-24.1,1647.0,0.0921750663129973,0.1857451403887689,27110.0,,436.0,264.7237401335762,3.0,66.0,21.0,12.4573438,10.3840404,4.2828361,5.2,0.0,1.0,12.9,90.0,92.8,91.7,6.9,68.8,61.1
69281,Marennes,69,45.62055,4.91219,3891.694309611482,118,3919.981328737189,86.0,3796.0307050172673,32.0,3974.1926406926405,3832.879310344828,4034.5804195804203,3678.787878787879,3456.25,-6.0,3791.6129032258063,-8.8,1992.0,0.0879300928454396,0.2835051546391752,29440.0,,324.0,162.65060240963854,9.0,51.0,18.0,7.2289157,6.897930800000001,4.2828361,6.8,0.0,1.0,12.3,89.1,97.1,66.6,23.9,58.6,58.6
69282,Meyzieu,69,45.770457,5.001758,3785.065535714286,1985,4148.976792965961,1002.0,3524.8613456516764,983.0,3974.1926406926405,3832.879310344828,4034.5804195804203,3651.6853932584254,3621.1203231292516,-0.8,3884.6153846153848,-6.8,36687.0,0.0742584404556235,0.1669635472994465,23860.0,13.0,4872.0,132.7990841442473,57.0,819.0,294.0,11.071079,20.1098401,6.4055388,6.6,0.0,1.0,15.0,86.0,70.7,48.3,2.3,59.9,48.6
69283,Mions,69,45.665738,4.951846,3970.521938998502,817,4055.9766849529783,513.0,3859.8868707622514,304.0,3974.1926406926405,3832.879310344828,4034.5804195804203,3680.3748231966056,3885.875,5.6,4033.3333333333335,-3.7,13843.0,0.0130259787778997,0.1087705246295554,26070.0,9.0,1768.0,127.7179802066026,21.0,243.0,150.0,7.5073068,14.5378726,5.8513328,2.7,1.0,1.0,18.1,56.8,88.6,44.9,6.4,85.6,49.5
69284,Montanay,69,45.879216,4.861352,4395.948319526028,215,4536.688005240682,184.0,3766.216935238675,31.0,3974.1926406926405,3832.879310344828,4034.5804195804203,4448.684210526316,4313.591065292097,-3.0,4498.815704088254,-4.1,3308.0,0.0382925298179535,0.1274710293115201,33600.0,,296.0,89.48004836759371,6.0,81.0,21.0,16.6905151,6.659834900000001,4.2828361,2.3,1.0,1.0,12.8,72.0,99.2,17.0,6.6,87.8,49.4
69285,Pusignan,69,45.760024,5.06616,3917.2937670037472,205,3923.2192674227445,166.0,3889.716783216784,39.0,3974.1926406926405,3832.879310344828,4034.5804195804203,3614.760101010101,3907.777777777778,8.1,4607.246376811594,-15.2,4119.0,0.0021897810218978,0.0966453674121405,27420.0,5.0,996.0,241.80626365622723,9.0,81.0,45.0,14.2535005,45.3879491,8.2853742,4.4,1.0,1.0,19.6,49.6,93.6,89.0,0.4,74.4,54.4
69286,Rillieux-la-Pape,69,45.817677,4.895395,3583.458427659967,1825,4288.417768984361,534.0,3180.97063833241,1291.0,3974.1926406926405,3832.879310344828,4034.5804195804203,2999.5555017435104,3589.190051020408,19.7,3745.0,-4.2,31389.0,0.0321933574482078,0.0242780225159079,19980.0,25.0,4584.0,146.03842110293414,90.0,996.0,351.0,7.3902662,11.9267811,9.6212049,1.4,1.0,1.0,27.0,68.7,9.4,57.0,5.7,92.0,40.7
69287,Saint-Bonnet-de-Mure,69,45.692849,5.028183,4161.48432363376,405,4151.972928009679,291.0,4157.099979108079,114.0,3974.1926406926405,3832.879310344828,4034.5804195804203,3953.11684924361,4147.644927536232,4.9,4289.444444444444,-3.3,6984.0,0.0158545454545454,0.0243473159284247,28700.0,5.0,1444.0,206.75830469644904,12.0,162.0,270.0,13.1437129,15.627586399999998,3.8659794,4.8,1.0,1.0,17.3,58.9,96.1,82.6,3.9,71.7,55.3
69288,Saint-Laurent-de-Mure,69,45.68645,5.045078999999999,4106.587373101691,439,3995.7573740053053,235.0,4301.659487220688,204.0,3974.1926406926405,3832.879310344828,4034.5804195804203,3903.921568627451,3714.285714285714,-4.9,3968.5238862050464,-6.4,5791.0,0.0690419051135314,0.0802089162469688,27380.0,5.0,940.0,162.320842686928,9.0,120.0,66.0,12.3485602,21.028663,8.634087399999999,4.5,1.0,1.0,12.3,84.3,93.5,66.5,1.6,73.7,56.1
69289,Saint-Pierre-de-Chandieu,69,45.6445365,5.0112535000000005,4117.514656190205,304,3993.9410732945216,183.0,4393.8220748832155,121.0,3974.1926406926405,3832.879310344828,4034.5804195804203,3847.8260869565215,3948.7179487179487,2.6,4466.019417475728,-11.6,4616.0,0.0165161858621449,0.0002166847237269,28430.0,5.0,756.0,163.7781629116118,9.0,105.0,66.0,8.692428,13.521757999999998,4.9085391,7.0,0.0,1.0,16.1,59.3,95.7,67.2,6.9,57.4,51.5
69290,Saint-Priest,69,45.697334,4.936909,3340.1666765955756,3255,4029.768507514691,648.0,3043.676089356867,2607.0,3974.1926406926405,3832.879310344828,4034.5804195804203,3227.1848780487803,3200.1388888888887,-0.8,3405.0632911392404,-6.0,49229.0,0.0584605461191141,0.1461932479627473,21420.0,19.0,8796.0,178.6751711389628,120.0,1569.0,975.0,5.0105259,27.788498800000003,8.0034126,1.2,1.0,1.0,16.6,80.9,25.4,73.8,1.8,92.8,45.9
69291,Saint-Symphorien-d'Ozon,69,45.633212,4.856821,3590.2037633898954,396,3799.9504307795232,199.0,3453.3472423802614,197.0,3974.1926406926405,3832.879310344828,4034.5804195804203,3100.0,3410.2003642987247,10.0,3611.904761904762,-5.6,6186.0,0.0702422145328719,0.124114119571143,26560.0,7.0,1124.0,181.70061429033305,15.0,219.0,81.0,7.7227661,14.3708688,5.609524899999999,3.2,1.0,1.0,21.7,84.8,90.7,74.8,6.5,82.6,60.7
69292,Sathonay-Camp,69,45.82495,4.871746,4092.090197139273,418,4343.938308189655,65.0,4066.8121959562172,353.0,3974.1926406926405,3832.879310344828,4034.5804195804203,4044.031562867215,3807.5684380032208,-5.8,4374.734065934066,-13.0,7019.0,0.1199936173607786,0.4886532343584305,24460.0,11.0,792.0,112.83658640832029,6.0,183.0,54.0,5.785363,8.99755,6.0888253,0.6,1.0,1.0,12.0,93.9,76.9,33.3,15.3,96.4,53.3
69293,Sathonay-Village,69,45.834767,4.877757,4449.371243287872,138,4654.144799748248,96.0,4164.936890713528,42.0,3974.1926406926405,3832.879310344828,4034.5804195804203,4230.11583011583,4373.833333333333,3.4,4433.135775862069,-1.3,2412.0,0.0160067396798652,0.0369733447979363,33220.0,,264.0,109.45273631840796,6.0,42.0,24.0,9.5763482,7.2304307,4.2828361,1.4,1.0,1.0,16.1,59.0,99.0,30.8,14.3,92.0,50.9
69294,Sérézin-du-Rhône,69,45.628678,4.8241015,3718.3535064638336,272,3812.256381430624,112.0,3604.410100103978,160.0,3974.1926406926405,3832.879310344828,4034.5804195804203,3260.3800140745952,3686.868686868687,13.1,3900.657142857143,-5.5,3133.0,0.1590825009248982,0.1903495440729483,26360.0,,516.0,164.69837216725185,6.0,75.0,45.0,7.144379,13.3933518,7.3093053,0.6,1.0,1.0,23.0,96.8,90.0,67.7,6.4,96.4,63.5
69295,Simandres,69,45.616758,4.869917,4279.269040618472,161,3888.56342364532,55.0,4393.634854585268,106.0,3974.1926406926405,3832.879310344828,4034.5804195804203,3483.7301587301586,5217.391304347826,49.8,4568.261562998405,14.2,1918.0,0.0661478599221789,0.1342400946185689,28190.0,,260.0,135.55787278415016,3.0,36.0,9.0,13.6416489,11.5207621,4.2828361,4.2,1.0,1.0,34.2,83.5,95.3,50.2,5.3,75.8,60.0
69296,Solaize,69,45.6386775,4.840771999999999,4060.4184216684216,207,4046.9484614130006,154.0,4038.5979132490475,53.0,3974.1926406926405,3832.879310344828,4034.5804195804203,4417.721518987341,3650.7764705882355,-17.4,4490.0,-18.7,3144.0,0.069751616195985,0.051505016722408,29430.0,,432.0,137.40458015267177,9.0,81.0,27.0,8.4162204,31.795403,4.5786928,2.3,1.0,1.0,5.9,84.6,97.1,51.5,1.3,87.8,54.4
69297,Ternay,69,45.603419,4.810271,3792.8605591195956,400,3879.3211206896553,297.0,3706.338767681265,103.0,3974.1926406926405,3832.879310344828,4034.5804195804203,3552.8455284552847,3946.451612903226,11.1,4037.383177570093,-2.3,5596.0,0.0148712368516503,0.0397621701969528,27400.0,8.0,740.0,132.2373123659757,12.0,75.0,57.0,8.487547,15.485626000000002,3.5679184,1.2,1.0,1.0,21.7,58.2,93.6,48.0,6.6,92.8,52.9
69298,Toussieu,69,45.653516,4.984833,4078.396517697988,189,4118.8263542701825,126.0,4071.7865571153407,63.0,3974.1926406926405,3832.879310344828,4034.5804195804203,3763.422818791946,4174.181818181818,10.9,4067.9824561403507,2.6,3177.0,0.0153403643336529,0.2498033044846577,29590.0,,432.0,135.9773371104816,3.0,78.0,21.0,8.787893,8.656622,4.926579800000001,5.4,0.0,1.0,21.0,58.5,97.2,50.5,12.4,67.4,51.9
69299,Colombier-Saugnieu,69,45.714558,5.11204,3535.7657462471357,154,3485.0231641292107,131.0,3767.701961780909,23.0,3974.1926406926405,3832.879310344828,4034.5804195804203,3433.8637594799566,3415.172413793104,-0.5,3770.183486238532,-9.4,2874.0,0.081671057583741,0.1473053892215569,27000.0,,576.0,200.4175365344468,6.0,63.0,75.0,8.7888429,158.89524079999998,30.6193458,2.9,1.0,1.0,15.9,87.8,92.4,81.1,0.0,84.4,60.6
69381,Lyon 1er Arrondissement,69,45.769947,4.832355,5572.812124313548,2469,5343.0449949552785,8.0,5567.0483690829005,2461.0,3974.1926406926405,3832.879310344828,4034.5804195804203,5864.5161290322585,5014.423076923077,-14.5,5428.571428571428,-7.6,,,,,,,,,,,9.7116669,73.1274159,13.6156284,0.7,1.0,1.0,4.8,47.7,50.0,0.2,0.2,95.6,30.4
69382,Lyon 2e Arrondissement,69,45.752578,4.829224,5872.443235842934,2308,4115.541091954024,3.0,5873.745747786696,2305.0,3974.1926406926405,3832.879310344828,4034.5804195804203,6224.0301724137935,5466.735354724757,-12.2,5735.294117647059,-4.7,,,,,,,,,,,9.2233255,177.84596910000002,18.2115339,0.5,1.0,1.0,4.7,47.7,50.0,0.2,0.0,97.3,30.5
69383,Lyon 3e Arrondissement,69,45.754631,4.8669205,4998.068159398667,7950,6824.682861925125,278.0,4982.780424247083,7672.0,3974.1926406926405,3832.879310344828,4034.5804195804203,5150.588768115942,4600.0,-10.7,4952.857142857143,-7.1,,,,,,,,,,,7.6946674,72.23949379999999,10.2206021,0.8,1.0,1.0,5.0,47.7,50.0,0.2,0.2,94.9,30.3
69384,Lyon 4e Arrondissement,69,45.777809,4.828604,5517.274178690461,2910,7475.323131327407,73.0,5473.871553035298,2837.0,3974.1926406926405,3832.879310344828,4034.5804195804203,5818.004722550177,4901.9607843137255,-15.7,5523.361976369495,-11.3,,,,,,,,,,,7.3074292,24.8716889,5.4385359,1.3,1.0,1.0,4.8,47.7,50.0,0.2,2.3,92.4,30.2
69385,Lyon 5e Arrondissement,69,45.756099,4.80086,4209.898633665708,3499,6167.843203165208,225.0,4090.6521951748464,3274.0,3974.1926406926405,3832.879310344828,4034.5804195804203,4016.944444444445,3981.481481481481,-0.9,4180.61224489796,-4.8,,,,,,,,,,,9.5494764,36.3975952,6.5931306,1.1,1.0,1.0,14.1,47.7,50.0,0.2,0.7,93.2,32.5
69386,Lyon 6e Arrondissement,69,45.76846,4.850605,5995.75600577391,3418,4918.992151651448,7.0,5995.686308377291,3411.0,3974.1926406926405,3832.879310344828,4034.5804195804203,6376.899092970521,5320.470588235294,-16.6,5862.068965517241,-9.2,,,,,,,,,,,8.5745465,64.00728960000001,7.269413800000001,1.2,1.0,1.0,4.7,47.7,50.0,0.2,0.3,92.8,30.1
69387,Lyon 7e Arrondissement,69,45.744718,4.841357,4866.6251728378875,7454,4806.658600889526,26.0,4866.31542456649,7428.0,3974.1926406926405,3832.879310344828,4034.5804195804203,4954.098360655737,4520.869565217392,-8.7,4831.578947368421,-6.4,,,,,,,,,,,7.1743143,84.91270970000001,9.4196499,0.1,1.0,1.0,10.0,47.7,50.0,0.2,0.2,99.9,32.1
69388,Lyon 8e Arrondissement,69,45.736341,4.867228,4489.201626084033,6061,5452.15770791075,279.0,4451.04990911419,5782.0,3974.1926406926405,3832.879310344828,4034.5804195804203,4575.69558101473,4255.813953488372,-7.0,4619.435736677116,-7.9,,,,,,,,,,,7.2327027,37.9670246,8.5754511,2.1,1.0,1.0,10.9,47.7,50.0,0.2,0.6,88.8,31.2
69389,Lyon 9e Arrondissement,69,45.777489,4.805213,4202.645719807569,3856,5575.212296868807,159.0,4149.533595445502,3697.0,3974.1926406926405,3832.879310344828,4034.5804195804203,4129.032258064516,3983.049315068493,-3.5,4218.75,-5.6,,,,,,,,,,,6.4378709,32.4022468,9.5021188,0.3,1.0,1.0,12.8,47.7,50.0,0.2,1.0,98.9,32.8
70001,Abelcourt,70,47.78631,6.292746,1409.5203935232628,20,1263.1772525620438,16.0,1500.4175263611967,4.0,1320.5882352941176,1287.489398884634,1431.5068493150684,,652.8917378917379,,1763.3437990580846,-63.0,333.0,-0.0619718309859154,-0.0619718309859154,20560.0,,28.0,84.0840840840841,0.0,0.0,0.0,3.744517,3.0109841,7.4027927,6.8,0.0,1.0,,13.7,14.7,13.9,48.2,58.6,
70002,Aboncourt-Gesincourt,70,47.771518,5.974781,972.1008403361344,13,954.369320831054,13.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,821.5853658536586,1300.0,58.2,376.7857142857143,245.0,216.0,0.0285714285714285,0.0046511627906976,19890.0,,40.0,185.1851851851852,3.0,3.0,0.0,3.744517,4.3861453,5.4791808,21.7,0.0,0.0,95.3,66.7,8.7,76.3,51.4,10.2,56.5
70003,Achey,70,47.572813,5.606366,1093.2247899159663,9,1109.5672577067114,6.0,1468.5634000702494,3.0,1320.5882352941176,1287.489398884634,1431.5068493150684,,1392.7125506072875,,714.2857142857143,95.0,71.0,0.0142857142857142,-0.0533333333333333,,,8.0,112.67605633802818,0.0,0.0,0.0,0.0,0.0,3.3319325,28.9,0.0,0.0,,57.7,50.0,33.2,92.5,4.3,
70004,Adelans-et-le-Val-de-Bithaine,70,47.709505,6.398352,1389.047987616099,23,1242.9224939056858,19.0,1516.7810157297795,4.0,1320.5882352941176,1287.489398884634,1431.5068493150684,1444.4444444444443,1785.7142857142858,23.6,758.9825581395348,135.3,311.0,0.0230263157894736,0.0298013245033112,22050.0,,48.0,154.34083601286176,3.0,0.0,0.0,3.744517,1.3751612,5.2555444,7.7,0.0,1.0,73.6,63.5,34.8,62.2,69.7,53.3,59.7
70005,Aillevans,70,47.5909705,6.4152605000000005,1314.5178538011173,8,1352.5218110682374,5.0,1383.398564905414,3.0,1320.5882352941176,1287.489398884634,1431.5068493150684,,,,,,131.0,-0.0709219858156028,-0.1027397260273972,21040.0,,8.0,61.06870229007633,0.0,0.0,0.0,3.744517,3.0109841,1.9236119,11.8,0.0,0.0,,11.0,20.1,5.1,76.5,33.5,
70006,Aillevillers-et-Lyaumont,70,47.918963000000005,6.3397025,1222.3383299213274,134,1216.3517521400872,94.0,1489.5405527145545,40.0,1320.5882352941176,1287.489398884634,1431.5068493150684,1060.8695652173913,826.219512195122,-22.1,1220.4301075268818,-32.3,1426.0,-0.0618421052631578,-0.1181199752628324,20450.0,,176.0,123.42215988779805,18.0,15.0,18.0,3.744517,6.0392236,7.4027927,0.6,1.0,1.0,57.7,13.7,13.6,41.4,30.1,96.4,38.7
70007,Ailloncourt,70,47.758065,6.387471,1289.7584033613443,15,1273.2089851566025,15.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,1352.8753783392551,,,1399.7345559845558,,305.0,0.0066006600660066,-0.0317460317460317,21640.0,,16.0,52.459016393442624,0.0,0.0,0.0,3.744517,3.0109841,1.9236119,6.4,0.0,1.0,,52.5,28.6,3.2,76.5,61.1,
70008,Ainvelle,70,47.848332,6.249925,1158.528804083617,9,1137.8420313276897,9.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,,794.789588676736,,1160.7142857142858,-31.5,149.0,0.0067567567567567,-0.0261437908496732,21210.0,,16.0,107.38255033557049,0.0,0.0,0.0,3.744517,0.0,5.4791808,9.8,0.0,1.0,,52.5,22.3,29.4,74.3,42.1,
70009,Aisey-et-Richecourt,70,47.890219,5.954038,1189.7759103641454,3,1162.193546689576,3.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,,,,535.7142857142857,,100.0,-0.0384615384615384,-0.0099009900990099,20160.0,,8.0,80.0,0.0,0.0,0.0,3.744517,0.0,5.2555444,26.1,0.0,0.0,,23.2,11.0,12.1,75.2,5.9,
70010,Alaincourt,70,47.940996999999996,6.0947675,1501.580013388489,8,1479.9938157301303,8.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,695.6521739130435,1840.939597315436,164.6,,,97.0,-0.1018518518518518,-0.0761904761904762,,,16.0,164.94845360824743,0.0,0.0,3.0,0.0,1.2196343,0.0,15.6,0.0,0.0,79.4,5.4,50.0,67.8,96.8,21.4,52.9
70011,Amage,70,47.837405,6.490417,1236.6386554621847,27,1224.8176424587978,27.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,1125.563063063063,,,1060.6505258009292,,304.0,-0.073170731707317,-0.1111111111111111,22790.0,,40.0,131.57894736842104,3.0,0.0,6.0,3.744517,4.3861453,5.4791808,9.1,0.0,1.0,,10.5,56.7,47.5,51.4,45.5,
70012,Amance,70,47.797861,6.058633,949.4353991596638,69,935.4245735434828,56.0,2318.015032912293,13.0,1320.5882352941176,1287.489398884634,1431.5068493150684,759.2592592592594,1026.2117346938776,35.2,971.4285714285714,5.6,669.0,0.0090497737556561,-0.0564174894217207,21860.0,,120.0,179.37219730941703,3.0,33.0,6.0,3.744517,7.2588579,7.4027927,21.3,0.0,0.0,89.0,54.1,31.9,74.1,24.0,10.7,54.0
70013,Ambiévillers,70,47.975531,6.1604589999999995,969.8782961460446,14,952.758208348036,14.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,,595.8918406072106,,312.5,90.7,80.0,0.1428571428571428,-0.024390243902439,,,28.0,350.0,0.0,0.0,3.0,3.744517,0.0,1.9236119,10.0,0.0,0.0,,95.8,50.0,96.5,86.8,41.1,
70014,Amblans-et-Velotte,70,47.680969,6.415274500000001,1152.4325519681554,20,1138.2473363640913,20.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,1355.0,827.9761904761906,-38.9,1969.614758545849,-58.0,386.0,-0.035,0.0211640211640211,21450.0,,68.0,176.1658031088083,3.0,9.0,0.0,3.744517,7.2588579,3.3319325,5.8,0.0,1.0,59.6,24.9,25.8,72.7,46.8,64.8,47.1
70015,Amoncourt,70,47.735464,6.062499,1107.5314824205543,17,1092.016402853609,17.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,672.1311475409836,981.060606060606,46.0,784.2261904761905,25.1,270.0,-0.032258064516129,-0.1290322580645161,22080.0,,24.0,88.88888888888889,3.0,0.0,3.0,0.0,0.0,5.4791808,14.8,0.0,0.0,88.7,26.3,35.2,16.7,87.2,23.5,48.1
70016,Amont-et-Effreney,70,47.876073,6.568983,1346.4756694160187,23,1333.4103392543805,23.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,1363.3587786259543,2119.5652173913045,55.5,1559.7938144329896,35.9,168.0,0.037037037037037,0.0059880239520958,19680.0,,28.0,166.66666666666666,0.0,0.0,0.0,3.744517,3.0109841,1.9236119,15.8,0.0,0.0,85.7,71.4,7.4,68.6,76.5,20.8,57.2
70017,Anchenoncourt-et-Chazel,70,47.861835,6.116912,1168.9319667260843,21,1155.1407848887995,21.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,,885.0,,1099.1327949159274,-19.5,224.0,-0.0705394190871369,-0.0260869565217391,24440.0,,16.0,71.42857142857143,0.0,0.0,0.0,0.0,4.3861453,0.0,17.4,0.0,0.0,,11.1,76.7,8.4,90.2,17.2,
70018,Ancier,70,47.443886,5.629611,1393.6642156862745,57,1411.664613135528,48.0,1424.527307137707,9.0,1320.5882352941176,1287.489398884634,1431.5068493150684,1409.090909090909,1315.1315789473683,-6.7,1367.4275064142907,-3.8,523.0,0.033596837944664,0.0850622406639004,24080.0,,68.0,130.01912045889102,0.0,0.0,3.0,3.744517,6.240422,7.4027927,28.8,0.0,0.0,57.6,69.6,73.2,46.5,28.8,4.3,53.2
70019,Andelarre,70,47.5900805,6.0962875,1285.2158582731336,4,1259.0851979498573,4.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,,638.8888888888889,,,,153.0,0.150375939849624,0.2338709677419354,23410.0,,16.0,104.5751633986928,0.0,0.0,0.0,3.744517,3.0109841,0.0,5.2,0.0,1.0,,96.3,65.2,27.3,83.4,68.8,
70020,Andelarrot,70,47.580199,6.103246,1139.4124031378933,12,1121.0241606881802,12.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,940.1709401709402,771.4285714285714,-17.9,1234.5238095238094,-37.5,246.0,0.025,0.0837004405286343,24210.0,,32.0,130.08130081300814,0.0,0.0,0.0,3.744517,4.6640624,2.1472483,5.6,0.0,1.0,60.0,64.6,74.5,46.5,68.6,66.1,63.3
70021,Andornay,70,47.655712,6.595709,1522.3597934661968,12,1503.971551016484,12.0,1431.5068493150684,,1320.5882352941176,1287.489398884634,1431.5068493150684,1792.4528301886792,,,1756.695652173913,,175.0,-0.1025641025641025,-0.1379310344827586,25940.0,,20.0,114.28571428571428,0.0,0.0,0.0,3.744517,3.0109841,2.1472483,5.3,0.0,1.0,,5.2,88.0,34.4,75.6,68.1,
70022,Angirey,70,47.4546725,5.764464,1214.4682115270348,12,1154.146531892764,10.0,1412.9962395917269,2.0,1320.5882352941176,1287.489398884634,1431.5068493150684,377.77777777777777,,,1274.1666666666665,,152.0,0.0555555555555555,0.1343283582089552,20150.0,,12.0,78.94736842105263,0.0,0.0,0.0,0.0,4.3861453,3.3319325,21.7,0.0,0.0,,79.8,10.9,11.6,80.1,10.2,
